# SDSS Spec efficiency for SIM = G10smear 
#
# EFF(r)  = 1               (r < 20.3456) 
# EFF(r)  = 1/[ 1 + (r-20.3456)]**0.930191  (r > 20.3456) 
# EFF(g-r)= Gauss[ (g - r + -0.0422527), sig=-0.339447 ] 
# SPECEFF = EFF(r) x EFF(g-r) 
#

NVAR: 2
VARNAMES:  REDSHIFT  SPECEFF  # ensure 100% eff at low redshift 
SPECEFF:  0.00  1.000 
SPECEFF:  0.10  1.000 


NVAR: 3
VARNAMES:    g-r    r    SPECEFF
SPECEFF:    0.07  17.95   0.9421           
SPECEFF:    0.07  18.05   0.9421           
SPECEFF:    0.07  18.15   0.9421           
SPECEFF:    0.07  18.25   0.9421           
SPECEFF:    0.07  18.35   0.9421           
SPECEFF:    0.07  18.45   0.9421           
SPECEFF:    0.07  18.55   0.9421           
SPECEFF:    0.07  18.65   0.9421           
SPECEFF:    0.07  18.75   0.9421           
SPECEFF:    0.07  18.85   0.9421           
SPECEFF:    0.07  18.95   0.9421           
SPECEFF:    0.07  19.05   0.9421           
SPECEFF:    0.07  19.15   0.9421           
SPECEFF:    0.07  19.25   0.9421           
SPECEFF:    0.07  19.35   0.9421           
SPECEFF:    0.07  19.45   0.9421           
SPECEFF:    0.07  19.55   0.9421           
SPECEFF:    0.07  19.65   0.9421           
SPECEFF:    0.07  19.75   0.9421           
SPECEFF:    0.07  19.85   0.9421           
SPECEFF:    0.07  19.95   0.9421           
SPECEFF:    0.07  20.05   0.9421           
SPECEFF:    0.07  20.15   0.9421           
SPECEFF:    0.07  20.25   0.9421           
SPECEFF:    0.07  20.35   0.9383           
SPECEFF:    0.07  20.45   0.8590           
SPECEFF:    0.07  20.55   0.7924           
SPECEFF:    0.07  20.65   0.7358           
SPECEFF:    0.07  20.75   0.6869           
SPECEFF:    0.07  20.85   0.6443           
SPECEFF:    0.07  20.95   0.6069           
SPECEFF:    0.07  21.05   0.5737           
SPECEFF:    0.07  21.15   0.5441           
SPECEFF:    0.07  21.25   0.5174           
SPECEFF:    0.07  21.35   0.4934           
SPECEFF:    0.07  21.45   0.4715           
SPECEFF:    0.07  21.55   0.4516           
SPECEFF:    0.07  21.65   0.4334           
SPECEFF:    0.07  21.75   0.4166           
SPECEFF:    0.07  21.85   0.4011           
SPECEFF:    0.07  21.95   0.3867           
SPECEFF:    0.07  22.05   0.3734           
SPECEFF:    0.07  22.15   0.3610           
SPECEFF:    0.07  22.25   0.3494           
SPECEFF:    0.07  22.35   0.3386           
SPECEFF:    0.07  22.45   0.3284           
SPECEFF:    0.07  22.55   0.3189           
SPECEFF:    0.07  22.65   0.3099           
SPECEFF:    0.07  22.75   0.3014           
SPECEFF:    0.07  22.85   0.2934           
SPECEFF:    0.07  22.95   0.2858           
SPECEFF:    0.07  23.05   0.2787           
SPECEFF:    0.07  23.15   0.2718           
SPECEFF:    0.07  23.25   0.2654           
SPECEFF:    0.07  23.35   0.2592           
SPECEFF:    0.07  23.45   0.2533           
SPECEFF:    0.07  23.55   0.2477           
SPECEFF:    0.07  23.65   0.2423           
SPECEFF:    0.07  23.75   0.2372           
SPECEFF:    0.07  23.85   0.2323           
SPECEFF:    0.07  23.95   0.2276           
SPECEFF:    0.07  24.05   0.2231           
SPECEFF:    0.07  24.15   0.2188           
SPECEFF:    0.07  24.25   0.2146           
SPECEFF:    0.07  24.35   0.2106           
SPECEFF:    0.07  24.45   0.2068           
SPECEFF:    0.07  24.55   0.2031           
SPECEFF:    0.07  24.65   0.1995           
SPECEFF:    0.07  24.75   0.1961           
SPECEFF:    0.07  24.85   0.1928           
SPECEFF:    0.07  24.95   0.1896           
SPECEFF:    0.12  15.05   0.8857           
SPECEFF:    0.12  15.15   0.8857           
SPECEFF:    0.12  15.25   0.8857           
SPECEFF:    0.12  15.35   0.8857           
SPECEFF:    0.12  15.45   0.8857           
SPECEFF:    0.12  15.55   0.8857           
SPECEFF:    0.12  15.65   0.8857           
SPECEFF:    0.12  15.75   0.8857           
SPECEFF:    0.12  15.85   0.8857           
SPECEFF:    0.12  15.95   0.8857           
SPECEFF:    0.12  16.05   0.8857           
SPECEFF:    0.12  16.15   0.8857           
SPECEFF:    0.12  16.25   0.8857           
SPECEFF:    0.12  16.35   0.8857           
SPECEFF:    0.12  16.45   0.8857           
SPECEFF:    0.12  16.55   0.8857           
SPECEFF:    0.12  16.65   0.8857           
SPECEFF:    0.12  16.75   0.8857           
SPECEFF:    0.12  16.85   0.8857           
SPECEFF:    0.12  16.95   0.8857           
SPECEFF:    0.12  17.05   0.8857           
SPECEFF:    0.12  17.15   0.8857           
SPECEFF:    0.12  17.25   0.8857           
SPECEFF:    0.12  17.35   0.8857           
SPECEFF:    0.12  17.45   0.8857           
SPECEFF:    0.12  17.55   0.8857           
SPECEFF:    0.12  17.65   0.8857           
SPECEFF:    0.12  17.75   0.8857           
SPECEFF:    0.12  17.85   0.8857           
SPECEFF:    0.12  17.95   0.8857           
SPECEFF:    0.12  18.05   0.8857           
SPECEFF:    0.12  18.15   0.8857           
SPECEFF:    0.12  18.25   0.8857           
SPECEFF:    0.12  18.35   0.8857           
SPECEFF:    0.12  18.45   0.8857           
SPECEFF:    0.12  18.55   0.8857           
SPECEFF:    0.12  18.65   0.8857           
SPECEFF:    0.12  18.75   0.8857           
SPECEFF:    0.12  18.85   0.8857           
SPECEFF:    0.12  18.95   0.8857           
SPECEFF:    0.12  19.05   0.8857           
SPECEFF:    0.12  19.15   0.8857           
SPECEFF:    0.12  19.25   0.8857           
SPECEFF:    0.12  19.35   0.8857           
SPECEFF:    0.12  19.45   0.8857           
SPECEFF:    0.12  19.55   0.8857           
SPECEFF:    0.12  19.65   0.8857           
SPECEFF:    0.12  19.75   0.8857           
SPECEFF:    0.12  19.85   0.8857           
SPECEFF:    0.12  19.95   0.8857           
SPECEFF:    0.12  20.05   0.8857           
SPECEFF:    0.12  20.15   0.8857           
SPECEFF:    0.12  20.25   0.8857           
SPECEFF:    0.12  20.35   0.8821           
SPECEFF:    0.12  20.45   0.8076           
SPECEFF:    0.12  20.55   0.7450           
SPECEFF:    0.12  20.65   0.6917           
SPECEFF:    0.12  20.75   0.6458           
SPECEFF:    0.12  20.85   0.6058           
SPECEFF:    0.12  20.95   0.5706           
SPECEFF:    0.12  21.05   0.5394           
SPECEFF:    0.12  21.15   0.5115           
SPECEFF:    0.12  21.25   0.4865           
SPECEFF:    0.12  21.35   0.4639           
SPECEFF:    0.12  21.45   0.4433           
SPECEFF:    0.12  21.55   0.4246           
SPECEFF:    0.12  21.65   0.4074           
SPECEFF:    0.12  21.75   0.3916           
SPECEFF:    0.12  21.85   0.3771           
SPECEFF:    0.12  21.95   0.3636           
SPECEFF:    0.12  22.05   0.3511           
SPECEFF:    0.12  22.15   0.3394           
SPECEFF:    0.12  22.25   0.3285           
SPECEFF:    0.12  22.35   0.3183           
SPECEFF:    0.12  22.45   0.3088           
SPECEFF:    0.12  22.55   0.2998           
SPECEFF:    0.12  22.65   0.2914           
SPECEFF:    0.12  22.75   0.2834           
SPECEFF:    0.12  22.85   0.2759           
SPECEFF:    0.12  22.95   0.2687           
SPECEFF:    0.12  23.05   0.2620           
SPECEFF:    0.12  23.15   0.2556           
SPECEFF:    0.12  23.25   0.2495           
SPECEFF:    0.12  23.35   0.2437           
SPECEFF:    0.12  23.45   0.2381           
SPECEFF:    0.12  23.55   0.2329           
SPECEFF:    0.12  23.65   0.2278           
SPECEFF:    0.12  23.75   0.2230           
SPECEFF:    0.12  23.85   0.2184           
SPECEFF:    0.12  23.95   0.2140           
SPECEFF:    0.12  24.05   0.2098           
SPECEFF:    0.12  24.15   0.2057           
SPECEFF:    0.12  24.25   0.2018           
SPECEFF:    0.12  24.35   0.1980           
SPECEFF:    0.12  24.45   0.1944           
SPECEFF:    0.12  24.55   0.1910           
SPECEFF:    0.12  24.65   0.1876           
SPECEFF:    0.12  24.75   0.1844           
SPECEFF:    0.12  24.85   0.1813           
SPECEFF:    0.12  24.95   0.1782           
SPECEFF:    0.17  15.05   0.8148           
SPECEFF:    0.17  15.15   0.8148           
SPECEFF:    0.17  15.25   0.8148           
SPECEFF:    0.17  15.35   0.8148           
SPECEFF:    0.17  15.45   0.8148           
SPECEFF:    0.17  15.55   0.8148           
SPECEFF:    0.17  15.65   0.8148           
SPECEFF:    0.17  15.75   0.8148           
SPECEFF:    0.17  15.85   0.8148           
SPECEFF:    0.17  15.95   0.8148           
SPECEFF:    0.17  16.05   0.8148           
SPECEFF:    0.17  16.15   0.8148           
SPECEFF:    0.17  16.25   0.8148           
SPECEFF:    0.17  16.35   0.8148           
SPECEFF:    0.17  16.45   0.8148           
SPECEFF:    0.17  16.55   0.8148           
SPECEFF:    0.17  16.65   0.8148           
SPECEFF:    0.17  16.75   0.8148           
SPECEFF:    0.17  16.85   0.8148           
SPECEFF:    0.17  16.95   0.8148           
SPECEFF:    0.17  17.05   0.8148           
SPECEFF:    0.17  17.15   0.8148           
SPECEFF:    0.17  17.25   0.8148           
SPECEFF:    0.17  17.35   0.8148           
SPECEFF:    0.17  17.45   0.8148           
SPECEFF:    0.17  17.55   0.8148           
SPECEFF:    0.17  17.65   0.8148           
SPECEFF:    0.17  17.75   0.8148           
SPECEFF:    0.17  17.85   0.8148           
SPECEFF:    0.17  17.95   0.8148           
SPECEFF:    0.17  18.05   0.8148           
SPECEFF:    0.17  18.15   0.8148           
SPECEFF:    0.17  18.25   0.8148           
SPECEFF:    0.17  18.35   0.8148           
SPECEFF:    0.17  18.45   0.8148           
SPECEFF:    0.17  18.55   0.8148           
SPECEFF:    0.17  18.65   0.8148           
SPECEFF:    0.17  18.75   0.8148           
SPECEFF:    0.17  18.85   0.8148           
SPECEFF:    0.17  18.95   0.8148           
SPECEFF:    0.17  19.05   0.8148           
SPECEFF:    0.17  19.15   0.8148           
SPECEFF:    0.17  19.25   0.8148           
SPECEFF:    0.17  19.35   0.8148           
SPECEFF:    0.17  19.45   0.8148           
SPECEFF:    0.17  19.55   0.8148           
SPECEFF:    0.17  19.65   0.8148           
SPECEFF:    0.17  19.75   0.8148           
SPECEFF:    0.17  19.85   0.8148           
SPECEFF:    0.17  19.95   0.8148           
SPECEFF:    0.17  20.05   0.8148           
SPECEFF:    0.17  20.15   0.8148           
SPECEFF:    0.17  20.25   0.8148           
SPECEFF:    0.17  20.35   0.8115           
SPECEFF:    0.17  20.45   0.7429           
SPECEFF:    0.17  20.55   0.6854           
SPECEFF:    0.17  20.65   0.6364           
SPECEFF:    0.17  20.75   0.5941           
SPECEFF:    0.17  20.85   0.5573           
SPECEFF:    0.17  20.95   0.5249           
SPECEFF:    0.17  21.05   0.4962           
SPECEFF:    0.17  21.15   0.4706           
SPECEFF:    0.17  21.25   0.4475           
SPECEFF:    0.17  21.35   0.4267           
SPECEFF:    0.17  21.45   0.4078           
SPECEFF:    0.17  21.55   0.3906           
SPECEFF:    0.17  21.65   0.3748           
SPECEFF:    0.17  21.75   0.3603           
SPECEFF:    0.17  21.85   0.3469           
SPECEFF:    0.17  21.95   0.3345           
SPECEFF:    0.17  22.05   0.3230           
SPECEFF:    0.17  22.15   0.3122           
SPECEFF:    0.17  22.25   0.3022           
SPECEFF:    0.17  22.35   0.2929           
SPECEFF:    0.17  22.45   0.2841           
SPECEFF:    0.17  22.55   0.2758           
SPECEFF:    0.17  22.65   0.2680           
SPECEFF:    0.17  22.75   0.2607           
SPECEFF:    0.17  22.85   0.2538           
SPECEFF:    0.17  22.95   0.2472           
SPECEFF:    0.17  23.05   0.2410           
SPECEFF:    0.17  23.15   0.2351           
SPECEFF:    0.17  23.25   0.2295           
SPECEFF:    0.17  23.35   0.2242           
SPECEFF:    0.17  23.45   0.2191           
SPECEFF:    0.17  23.55   0.2142           
SPECEFF:    0.17  23.65   0.2096           
SPECEFF:    0.17  23.75   0.2052           
SPECEFF:    0.17  23.85   0.2009           
SPECEFF:    0.17  23.95   0.1969           
SPECEFF:    0.17  24.05   0.1930           
SPECEFF:    0.17  24.15   0.1892           
SPECEFF:    0.17  24.25   0.1856           
SPECEFF:    0.17  24.35   0.1822           
SPECEFF:    0.17  24.45   0.1789           
SPECEFF:    0.17  24.55   0.1757           
SPECEFF:    0.17  24.65   0.1726           
SPECEFF:    0.17  24.75   0.1696           
SPECEFF:    0.17  24.85   0.1667           
SPECEFF:    0.17  24.95   0.1640           
SPECEFF:    0.22  15.05   0.7335           
SPECEFF:    0.22  15.15   0.7335           
SPECEFF:    0.22  15.25   0.7335           
SPECEFF:    0.22  15.35   0.7335           
SPECEFF:    0.22  15.45   0.7335           
SPECEFF:    0.22  15.55   0.7335           
SPECEFF:    0.22  15.65   0.7335           
SPECEFF:    0.22  15.75   0.7335           
SPECEFF:    0.22  15.85   0.7335           
SPECEFF:    0.22  15.95   0.7335           
SPECEFF:    0.22  16.05   0.7335           
SPECEFF:    0.22  16.15   0.7335           
SPECEFF:    0.22  16.25   0.7335           
SPECEFF:    0.22  16.35   0.7335           
SPECEFF:    0.22  16.45   0.7335           
SPECEFF:    0.22  16.55   0.7335           
SPECEFF:    0.22  16.65   0.7335           
SPECEFF:    0.22  16.75   0.7335           
SPECEFF:    0.22  16.85   0.7335           
SPECEFF:    0.22  16.95   0.7335           
SPECEFF:    0.22  17.05   0.7335           
SPECEFF:    0.22  17.15   0.7335           
SPECEFF:    0.22  17.25   0.7335           
SPECEFF:    0.22  17.35   0.7335           
SPECEFF:    0.22  17.45   0.7335           
SPECEFF:    0.22  17.55   0.7335           
SPECEFF:    0.22  17.65   0.7335           
SPECEFF:    0.22  17.75   0.7335           
SPECEFF:    0.22  17.85   0.7335           
SPECEFF:    0.22  17.95   0.7335           
SPECEFF:    0.22  18.05   0.7335           
SPECEFF:    0.22  18.15   0.7335           
SPECEFF:    0.22  18.25   0.7335           
SPECEFF:    0.22  18.35   0.7335           
SPECEFF:    0.22  18.45   0.7335           
SPECEFF:    0.22  18.55   0.7335           
SPECEFF:    0.22  18.65   0.7335           
SPECEFF:    0.22  18.75   0.7335           
SPECEFF:    0.22  18.85   0.7335           
SPECEFF:    0.22  18.95   0.7335           
SPECEFF:    0.22  19.05   0.7335           
SPECEFF:    0.22  19.15   0.7335           
SPECEFF:    0.22  19.25   0.7335           
SPECEFF:    0.22  19.35   0.7335           
SPECEFF:    0.22  19.45   0.7335           
SPECEFF:    0.22  19.55   0.7335           
SPECEFF:    0.22  19.65   0.7335           
SPECEFF:    0.22  19.75   0.7335           
SPECEFF:    0.22  19.85   0.7335           
SPECEFF:    0.22  19.95   0.7335           
SPECEFF:    0.22  20.05   0.7335           
SPECEFF:    0.22  20.15   0.7335           
SPECEFF:    0.22  20.25   0.7335           
SPECEFF:    0.22  20.35   0.7305           
SPECEFF:    0.22  20.45   0.6688           
SPECEFF:    0.22  20.55   0.6170           
SPECEFF:    0.22  20.65   0.5729           
SPECEFF:    0.22  20.75   0.5348           
SPECEFF:    0.22  20.85   0.5017           
SPECEFF:    0.22  20.95   0.4725           
SPECEFF:    0.22  21.05   0.4467           
SPECEFF:    0.22  21.15   0.4236           
SPECEFF:    0.22  21.25   0.4029           
SPECEFF:    0.22  21.35   0.3841           
SPECEFF:    0.22  21.45   0.3671           
SPECEFF:    0.22  21.55   0.3516           
SPECEFF:    0.22  21.65   0.3374           
SPECEFF:    0.22  21.75   0.3243           
SPECEFF:    0.22  21.85   0.3123           
SPECEFF:    0.22  21.95   0.3011           
SPECEFF:    0.22  22.05   0.2907           
SPECEFF:    0.22  22.15   0.2811           
SPECEFF:    0.22  22.25   0.2721           
SPECEFF:    0.22  22.35   0.2636           
SPECEFF:    0.22  22.45   0.2557           
SPECEFF:    0.22  22.55   0.2483           
SPECEFF:    0.22  22.65   0.2413           
SPECEFF:    0.22  22.75   0.2347           
SPECEFF:    0.22  22.85   0.2285           
SPECEFF:    0.22  22.95   0.2226           
SPECEFF:    0.22  23.05   0.2170           
SPECEFF:    0.22  23.15   0.2117           
SPECEFF:    0.22  23.25   0.2066           
SPECEFF:    0.22  23.35   0.2018           
SPECEFF:    0.22  23.45   0.1972           
SPECEFF:    0.22  23.55   0.1929           
SPECEFF:    0.22  23.65   0.1887           
SPECEFF:    0.22  23.75   0.1847           
SPECEFF:    0.22  23.85   0.1809           
SPECEFF:    0.22  23.95   0.1772           
SPECEFF:    0.22  24.05   0.1737           
SPECEFF:    0.22  24.15   0.1704           
SPECEFF:    0.22  24.25   0.1671           
SPECEFF:    0.22  24.35   0.1640           
SPECEFF:    0.22  24.45   0.1610           
SPECEFF:    0.22  24.55   0.1581           
SPECEFF:    0.22  24.65   0.1554           
SPECEFF:    0.22  24.75   0.1527           
SPECEFF:    0.22  24.85   0.1501           
SPECEFF:    0.22  24.95   0.1476           
SPECEFF:    0.27  15.05   0.6461           
SPECEFF:    0.27  15.15   0.6461           
SPECEFF:    0.27  15.25   0.6461           
SPECEFF:    0.27  15.35   0.6461           
SPECEFF:    0.27  15.45   0.6461           
SPECEFF:    0.27  15.55   0.6461           
SPECEFF:    0.27  15.65   0.6461           
SPECEFF:    0.27  15.75   0.6461           
SPECEFF:    0.27  15.85   0.6461           
SPECEFF:    0.27  15.95   0.6461           
SPECEFF:    0.27  16.05   0.6461           
SPECEFF:    0.27  16.15   0.6461           
SPECEFF:    0.27  16.25   0.6461           
SPECEFF:    0.27  16.35   0.6461           
SPECEFF:    0.27  16.45   0.6461           
SPECEFF:    0.27  16.55   0.6461           
SPECEFF:    0.27  16.65   0.6461           
SPECEFF:    0.27  16.75   0.6461           
SPECEFF:    0.27  16.85   0.6461           
SPECEFF:    0.27  16.95   0.6461           
SPECEFF:    0.27  17.05   0.6461           
SPECEFF:    0.27  17.15   0.6461           
SPECEFF:    0.27  17.25   0.6461           
SPECEFF:    0.27  17.35   0.6461           
SPECEFF:    0.27  17.45   0.6461           
SPECEFF:    0.27  17.55   0.6461           
SPECEFF:    0.27  17.65   0.6461           
SPECEFF:    0.27  17.75   0.6461           
SPECEFF:    0.27  17.85   0.6461           
SPECEFF:    0.27  17.95   0.6461           
SPECEFF:    0.27  18.05   0.6461           
SPECEFF:    0.27  18.15   0.6461           
SPECEFF:    0.27  18.25   0.6461           
SPECEFF:    0.27  18.35   0.6461           
SPECEFF:    0.27  18.45   0.6461           
SPECEFF:    0.27  18.55   0.6461           
SPECEFF:    0.27  18.65   0.6461           
SPECEFF:    0.27  18.75   0.6461           
SPECEFF:    0.27  18.85   0.6461           
SPECEFF:    0.27  18.95   0.6461           
SPECEFF:    0.27  19.05   0.6461           
SPECEFF:    0.27  19.15   0.6461           
SPECEFF:    0.27  19.25   0.6461           
SPECEFF:    0.27  19.35   0.6461           
SPECEFF:    0.27  19.45   0.6461           
SPECEFF:    0.27  19.55   0.6461           
SPECEFF:    0.27  19.65   0.6461           
SPECEFF:    0.27  19.75   0.6461           
SPECEFF:    0.27  19.85   0.6461           
SPECEFF:    0.27  19.95   0.6461           
